Unnamed: 0,repo_name,repo_owner,project_url,description,size,watchers_count,forks_count,open_issues,issues > 8,pull_req > 0,commits > 20,contributors > 8,stars
180,FortranParser,jacopo-chevallard,https://github.com/jacopo-chevallard/FortranParser,"Fortran 2008 parser of mathematical expressions, based on Roland Schmehl ""fparser""",26,25,4,5,NO,YES,YES,NO,0
181,Scientific-Software-Design,sourceryinstitute,https://github.com/sourceryinstitute/Scientific-Software-Design,"Code examples from Rouson, Xia & Xu (Cambridge University Press, 2011)",550,25,3,0,NO,YES,YES,NO,0
182,PENF,szaghi,https://github.com/szaghi/PENF,Portability Environment for Fortran poor people,3740,24,13,3,NO,YES,YES,NO,0
183,Molden2AIM,zorkzou,https://github.com/zorkzou/Molden2AIM,"Molden2AIM is a utility program which can be used to create AIM-WFN, AIM-WFX, and NBO-47 files from a Molden file.",9678,24,5,6,NO,NO,YES,NO,0
184,VecFor,szaghi,https://github.com/szaghi/VecFor,Vector algebra class for Fortran poor people,2087,24,6,1,NO,YES,YES,NO,0
185,flist,jacobwilliams,https://github.com/jacobwilliams/flist,Modern Fortran Linked List,23,24,4,0,NO,YES,NO,NO,0
186,RegESM,uturuncoglu,https://github.com/uturuncoglu/RegESM,Regional Earth System Model,14862,24,14,3,NO,NO,YES,NO,0
187,FiNeR,szaghi,https://github.com/szaghi/FiNeR,Fortran INI ParseR and generator,5027,24,3,7,NO,YES,YES,NO,0
188,REAL,Dal-mzhang,https://github.com/Dal-mzhang/REAL,Rapid Earthquake Association and Location,11510,24,9,0,NO,NO,YES,NO,0
189,PyFerret,NOAA-PMEL,https://github.com/NOAA-PMEL/PyFerret,The PyFerret program and Python module from NOAA/PMEL,219855,24,10,38,YES,YES,YES,NO,0
190,SixTrack,SixTrack,https://github.com/SixTrack/SixTrack,SixTrack – 6D Tracking Code,648254,24,39,101,YES,YES,YES,YES,0
191,OptimizedModernFortran,afanfa,https://github.com/afanfa/OptimizedModernFortran,Collection of optimization techniques used in Modern Fortran,2198,24,1,2,NO,YES,YES,NO,0
192,qdyn,ydluo,https://github.com/ydluo/qdyn,A Quasi-DYNamic earthquake simulator,38063,24,10,2,NO,YES,YES,NO,0
193,PeleLM,AMReX-Combustion,https://github.com/AMReX-Combustion/PeleLM,An adaptive mesh hydrodynamics simulation code for low Mach number reacting flows,98413,24,16,3,NO,YES,YES,YES,0
194,pyslalib,scottransom,https://github.com/scottransom/pyslalib,f2py and numpy wrappers of the fortran version of the astro library SLALIB,408,23,15,0,NO,YES,YES,NO,0
195,MultiNest,farhanferoz,https://github.com/farhanferoz/MultiNest,MultiNest is a Bayesian inference tool which calculates the evidence and explores the parameter space which may contain multiple posterior modes and pronounced (curving) degeneracies in moderately high dimensions. ,274,23,4,3,NO,YES,NO,NO,0
196,dftd4,dftd4,https://github.com/dftd4/dftd4,A Generally Applicable Atomic-Charge Dependent London Dispersion Correction ,643,23,15,4,NO,YES,YES,NO,0
197,T-Flows,DelNov,https://github.com/DelNov/T-Flows,Program for Simulation of Turbulent Flows,85458,23,15,21,YES,YES,YES,NO,0
198,BLAS-Tester,xianyi,https://github.com/xianyi/BLAS-Tester,a tester for BLAS libraries including OpenBLAS and Intel MKL. This project is based on ATLAS BLAS Tester,285,23,8,3,NO,YES,NO,NO,0
199,fabm,fabm-model,https://github.com/fabm-model/fabm,The Framework for Aquatic Biogeochemical Models (FABM): a Fortran 2003 programming framework for biogeochemical models of marine and freshwater systems.,17106,23,20,4,NO,YES,YES,NO,0
200,Fortran,annefou,https://github.com/annefou/Fortran,Fortran materials,27556,23,6,0,NO,NO,YES,NO,0
201,FPL,victorsndvg,https://github.com/victorsndvg/FPL,Fortran Parameter List. A fortran dictionary where to put the parameters of your application.,6144,23,9,5,NO,YES,YES,NO,0
202,FisherExact,maclandrol,https://github.com/maclandrol/FisherExact,Fisher exact test for mxn contingency table in python,198,23,9,4,NO,NO,YES,NO,0
203,MAESTROeX,AMReX-Astro,https://github.com/AMReX-Astro/MAESTROeX,A C++/F90 low Mach number stellar hydrodynamics code,60150,23,11,23,YES,YES,YES,YES,0
204,wignerSymbols,joeydumont,https://github.com/joeydumont/wignerSymbols,A C++ library to compute the Wigner 3j- and 6j- symbols (with FORTRAN backend).,79,23,9,2,NO,YES,YES,NO,0
205,psblas3,sfilippone,https://github.com/sfilippone/psblas3,,28270,23,7,2,NO,YES,YES,NO,0
206,fortran-compiler-tests,nncarlson,https://github.com/nncarlson/fortran-compiler-tests,A collection of Fortran compiler bug examples and tests,205,22,4,2,NO,YES,YES,NO,0
207,EMsoft,EMsoft-org,https://github.com/EMsoft-org/EMsoft,Public EMsoft repository,145814,22,31,9,NO,YES,YES,YES,0
208,go-lbfgsb,afbarnard,https://github.com/afbarnard/go-lbfgsb,"L-BFGS-B optimization for Go, C, Fortran 2003",159,22,5,3,NO,YES,YES,NO,0
209,modern-fortran,dvalters,https://github.com/dvalters/modern-fortran,Notes and code from the Fortran Modernisation workshop ,3586,22,3,0,NO,NO,YES,NO,0
210,fortrangis,dcesari,https://github.com/dcesari/fortrangis,A collection of Fortran interfaces to the most common Open Source GIS libraries.,221,22,8,1,NO,YES,YES,NO,0
211,molgw,bruneval,https://github.com/bruneval/molgw,Accurate many-body perturbation theory calculations of the electronic structure of molecules,7190,22,14,3,NO,YES,YES,NO,0
212,fmetis,ivan-pi,https://github.com/ivan-pi/fmetis,A modern Fortran interface to the METIS graph partitioning library,999,22,4,2,NO,YES,YES,NO,0
213,eddypro-engine,LI-COR,https://github.com/LI-COR/eddypro-engine,EddyPro Engine,18157,22,10,1,NO,YES,YES,NO,0
214,openspecfun,JuliaMath,https://github.com/JuliaMath/openspecfun,A collection of special mathematical functions,203,21,12,6,NO,YES,YES,YES,0
215,ABAQUS,WeilinDeng,https://github.com/WeilinDeng/ABAQUS,ABAQUS subroutines,332,21,23,0,NO,NO,YES,NO,0
216,axisem,geodynamics,https://github.com/geodynamics/axisem,"AxiSEM is a parallel spectral-element method to solve 3D wave propagation in a sphere with axisymmetric or spherically symmetric visco-elastic, acoustic, anisotropic structures.",69042,21,23,25,YES,YES,YES,NO,0
217,fem-basic,nqomorita,https://github.com/nqomorita/fem-basic,,30,21,1,0,NO,NO,NO,NO,0
218,OceanWave3D-Fortran90,apengsigkarup,https://github.com/apengsigkarup/OceanWave3D-Fortran90,OceanWave3D - a very efficient coastal engineering research tool used worldwide for simulation of nonlinear and dispersive free surface waves in varying batheymetries from very deep to shallow water. Learn more about the model: ,29812,21,16,2,NO,YES,YES,NO,0
219,CliMT-legacy,rodrigo-caballero,https://github.com/rodrigo-caballero/CliMT-legacy,Climate modelling and diagnostics toolkit,24156,21,9,3,NO,YES,NO,NO,0
220,pikaia,jacobwilliams,https://github.com/jacobwilliams/pikaia,Modern Fortran Edition of the Pikaia Genetic Algorithm ,890,21,7,3,NO,YES,YES,NO,0
221,letkf,takemasa-miyoshi,https://github.com/takemasa-miyoshi/letkf,Automatically exported from code.google.com/p/miyoshi,13038,21,17,0,NO,YES,YES,NO,0
222,HORSES2D,horsescfd,https://github.com/horsescfd/HORSES2D,Two dimensional high-order spectral element method fluid dynamics solver,1228,21,9,0,NO,NO,YES,NO,0
223,hrldas-release,NCAR,https://github.com/NCAR/hrldas-release,HRLDAS (High Resolution Land Data Assimilation System) containing the Noah-MP Land Surface Model,1947,21,28,9,NO,YES,YES,NO,0
224,ALaDyn,ALaDyn,https://github.com/ALaDyn/ALaDyn,A High-Accuracy PIC Code for the Maxwell-Vlasov Equations,5629,21,13,5,NO,YES,YES,NO,0
225,FACE,szaghi,https://github.com/szaghi/FACE,Fortran Ansi Colors (and Styles) Environment,763,21,9,0,NO,YES,YES,NO,0
226,LATTE,lanl,https://github.com/lanl/LATTE,Developer repository for the LATTE code,8959,21,15,17,YES,YES,YES,YES,0
227,mumps,scivision,https://github.com/scivision/mumps,MUMPS solver built with CMake or Meson,18484,21,2,0,NO,YES,YES,NO,0
228,nwchem-git-svn-deprecated,jeffhammond,https://github.com/jeffhammond/nwchem-git-svn-deprecated,This is obsolete.  Use this:,304897,21,7,5,NO,YES,YES,NO,0
229,ExactPack,lanl,https://github.com/lanl/ExactPack,ExactPack: An Open-Source Software Package for Code Verification,748,20,6,0,NO,YES,YES,NO,0
230,MAD-X,MethodicalAcceleratorDesign,https://github.com/MethodicalAcceleratorDesign/MAD-X,Legacy MAD-X repository,157619,20,22,32,YES,YES,YES,YES,0
231,minpack,certik,https://github.com/certik/minpack,Library for solving nonlinear equations and nonlinear least squares problems,267,20,5,0,NO,NO,YES,NO,0
232,forbear,szaghi,https://github.com/szaghi/forbear,Fortran (progress) B(e)ar envinronment,1558,20,2,2,NO,YES,YES,NO,0
233,amrclaw,clawpack,https://github.com/clawpack/amrclaw,AMR version of Clawpack,4937,20,40,52,YES,YES,YES,YES,0
234,kiwi,emolch,https://github.com/emolch/kiwi,Kinematic Waveform Inversion Toolkit,753,20,9,8,NO,NO,YES,NO,0
235,TLNS3D,nasa,https://github.com/nasa/TLNS3D,,8067,20,18,0,NO,NO,NO,NO,0
236,CICE,CICE-Consortium,https://github.com/CICE-Consortium/CICE,Development repository for the CICE sea-ice model,58635,20,46,47,YES,YES,YES,YES,0
237,bayesR,syntheke,https://github.com/syntheke/bayesR,Bayesian hierarchical model for complex trait analysis,9613,20,18,0,NO,YES,YES,NO,0
238,SPHERA,AndreaAmicarelliRSE,https://github.com/AndreaAmicarelliRSE/SPHERA,"SPHERA (RSE SpA): Smoothed Particle Hydrodynamics Computational Fluid Dynamics research code. Applications: floods (with transport of solid bodies, bed-load transport, damage on electrical substations, flood-control works); fast landslides (in rocks and soils) and wave motion; hydroelectric plants; fuel sloshing tanks.",82733,20,30,0,NO,YES,YES,NO,0
239,pynucastro,pynucastro,https://github.com/pynucastro/pynucastro,python interfaces to the nuclear reaction rate databases,20231,20,9,38,YES,YES,YES,NO,0
240,FSM,RichardEssery,https://github.com/RichardEssery/FSM,Factorial Snow Model - a multi-physics energy balance model of accumulation and melt of snow on the ground,868,20,6,2,NO,NO,YES,NO,0
241,MCT,MCSclimate,https://github.com/MCSclimate/MCT,Model Coupling Tookit,2446,20,8,27,YES,YES,YES,YES,0
242,olcao,UMKC-CPG,https://github.com/UMKC-CPG/olcao,The Orthogonalized Linear Combination of Atomic Orbitals package.,24368,20,14,0,NO,YES,YES,NO,0
243,imf_ess,dchirila,https://github.com/dchirila/imf_ess,"Source-code for book ""Introduction to Modern Fortran for the Earth System Sciences""",62528,20,13,0,NO,NO,NO,NO,0
244,lotsofcoresbook1code,ryancoleman,https://github.com/ryancoleman/lotsofcoresbook1code,"Code repo for lotsofcores.com book 1, here since dropbox doesn't work for everyone",67149,20,10,0,NO,NO,NO,NO,0
245,akima,andrewning,https://github.com/andrewning/akima,1D Akima spline interpolation with derivatives,176,20,6,1,NO,NO,NO,NO,0
246,HOS-NWT,LHEEA,https://github.com/LHEEA/HOS-NWT,Numerical Wave Tank based on High-Order Spectral method,503,20,12,4,NO,YES,YES,NO,0
247,w2dynamics,w2dynamics,https://github.com/w2dynamics/w2dynamics,A continuous-time hybridization-expansion Monte Carlo code for calculating n-particle Green's functions of the Anderson impurity model and within dynamical mean-field theory.,464,20,10,3,NO,YES,YES,NO,0
248,GeoMACH,hwangjt,https://github.com/hwangjt/GeoMACH,,47635,20,26,1,NO,YES,YES,NO,0
249,code,gotm-model,https://github.com/gotm-model/code,Source code for the General Ocean Turbulence Model,8693,20,14,2,NO,YES,YES,NO,0
250,cubep3m,jharno,https://github.com/jharno/cubep3m,cosmological n-body code,12977,20,6,0,NO,YES,YES,NO,0
251,fortpy,rosenbrockc,https://github.com/rosenbrockc/fortpy,Python Emacs Intellisense and Unit Testing Support for Fortran,1856,20,5,39,YES,YES,YES,NO,0
252,amrvac,amrvac,https://github.com/amrvac/amrvac,MPI-AMRVAC: A Parallel Adaptive Mesh Refinement Framework,61797,19,12,8,NO,YES,YES,YES,0
253,UppASD,UppASD,https://github.com/UppASD/UppASD,The UppASD package is a simulation tool for atomistic spin dynamics and Monte Carlo simulations of Heisenberg spin systems. ,11603,19,8,3,NO,NO,NO,NO,0
254,SMOKE,CEMPD,https://github.com/CEMPD/SMOKE,Create emissions inputs for multiple air quality modeling systems with unmatched speed and flexibility,21070,19,11,5,NO,YES,YES,NO,0
255,xfoil-python,DARcorporation,https://github.com/DARcorporation/xfoil-python,Stripped down version of XFOIL as compiled python module,4894,19,10,4,NO,YES,YES,NO,0
256,arrayfire-fortran,arrayfire,https://github.com/arrayfire/arrayfire-fortran,Fortran wrapper for ArrayFire,33,19,5,4,NO,NO,YES,NO,0
257,rng_fortran,jannisteunissen,https://github.com/jannisteunissen/rng_fortran,"Pseudo random number generator in Fortran, internally using xoroshiro128+",22,19,1,0,NO,NO,NO,NO,0
258,DiffuseCode,tproffen,https://github.com/tproffen/DiffuseCode,Suite of programs to simulate disordered and nanomaterials,60082,19,13,2,NO,YES,YES,NO,0
259,benchmark-leapfrog,marblestation,https://github.com/marblestation/benchmark-leapfrog,,32,19,12,1,NO,YES,YES,NO,0
260,Nbody6ppGPU,nbodyx,https://github.com/nbodyx/Nbody6ppGPU,Nbody6++GPU,5295,19,10,0,NO,YES,YES,NO,0
261,TAL_SH,DmitryLyakh,https://github.com/DmitryLyakh/TAL_SH,Tensor Algebra Library Routines for Shared Memory Systems,2060,19,9,0,NO,YES,YES,NO,0
262,SWAT,WatershedModels,https://github.com/WatershedModels/SWAT,Compile SWAT model from FORTRAN source code using CMAKE,5680,19,8,0,NO,YES,YES,NO,0
263,CxxPolyFit,LLNL,https://github.com/LLNL/CxxPolyFit,A simple library for producing multidimensional polynomial fits for C++,2203,19,6,0,NO,NO,NO,NO,0
264,regex-fortran,sage-git,https://github.com/sage-git/regex-fortran,Fortran wrapper for regex.h,5,19,1,0,NO,NO,NO,NO,0
265,Futility,CASL,https://github.com/CASL/Futility,VERA Fortran Utilities,33785,19,12,13,YES,YES,YES,YES,0
266,nshmp-haz-fortran,usgs,https://github.com/usgs/nshmp-haz-fortran,National Seismic Hazard Mapping Project (NSHMP) Legacy Fortran Code,40723,18,11,0,NO,YES,YES,NO,0
267,jburkardt-f77,johannesgerer,https://github.com/johannesgerer/jburkardt-f77,An official Git Mirror of John Burkardt's great collection of FORTRAN 77 Software,23184,18,12,0,NO,NO,NO,NO,0
268,qp2,QuantumPackage,https://github.com/QuantumPackage/qp2,Quantum Package : a programming environment for wave function methods,18493,18,9,1,NO,YES,YES,NO,0
269,Rocstar-legacy,IllinoisRocstar,https://github.com/IllinoisRocstar/Rocstar-legacy,Rocstar multiphysics simulation application,4999297,18,13,6,NO,YES,YES,NO,0
